dataset,parent_to_true_um,angle_vel_true_deg,n_gt_children,p_true_ilp,t,src_ilp_id,tgt_ilp_id,p_true_model,rank_true_among_sources,n_sources_in_pair
6bba_05db0fb1,0.8125,63.43494882292201,1,0.8978366255760193,76,59601.0,60279.0,0.89794921875,1.0,705.0
6bba_05db0fb1,2.1877232028983924,56.145485187379485,1,0.9086004495620728,4,3877.0,4669.0,0.90869140625,1.0,792.0
6bba_05db0fb1,1.6750116604071745,99.87496139782128,1,0.9337704181671143,60,48212.0,48944.0,0.93359375,1.0,732.0
6bba_05db0fb1,1.7235727791422095,76.3669777746336,1,0.9500976800918579,9,7822.0,8610.0,0.9501953125,1.0,791.0
6bba_05db0fb1,0.0,,1,0.9607360363006592,68,54027.0,54748.0,0.9609375,1.0,709.0
6bba_05db0fb1,2.1877232028983924,123.85451481262052,1,0.6923515200614929,62,49717.0,50452.0,0.6923828125,1.0,732.0
6bba_05db0fb1,0.0,,1,0.9733335375785828,46,37786.0,38540.0,0.97314453125,1.0,765.0
6bba_05db0fb1,0.9084026158592896,71.56505117707799,1,0.94698166847229,32,26549.0,27375.0,0.94677734375,1.0,822.0
6bba_05db0fb1,1.6750116604071745,,1,0.8226357698440552,24,20036.0,20854.0,0.82275390625,1.0,814.0
6bba_05db0fb1,0.40625,116.56505117707799,1,0.9046364426612854,2,2128.0,2904.0,0.90478515625,1.0,791.0
6bba_05db0fb1,0.40625,63.43494882292201,1,0.8247385621070862,76,59536.0,60226.0,0.82470703125,1.0,705.0
6bba_05db0fb1,1.8168052317185792,90.0,1,0.9642671942710876,76,59607.0,60298.0,0.96435546875,1.0,705.0
6bba_05db0fb1,2.0714766773970688,,1,0.910884439945221,82,63681.0,64363.0,0.91064453125,1.0,673.0
6bba_05db0fb1,0.40625,90.0,1,0.8573434352874756,87,67316.0,68025.0,0.857421875,1.0,694.0
6bba_05db0fb1,0.8125,71.56505117707799,1,0.9250500202178955,76,59716.0,60400.0,0.92529296875,1.0,705.0
6bba_05db0fb1,0.0,,1,0.864041805267334,77,59972.0,60670.0,0.8642578125,1.0,683.0
6bba_05db0fb1,1.8168052317185792,63.43494882292201,1,0.9389508962631226,33,27360.0,28173.0,0.93896484375,1.0,825.0
6bba_05db0fb1,2.4375,,1,0.8254624605178833,0,579.0,1367.0,0.82568359375,1.0,791.0
6bba_05db0fb1,1.6750116604071745,82.26829345099613,1,0.8665538430213928,31,25621.0,26448.0,0.86669921875,1.0,835.0
6bba_05db0fb1,0.9084026158592896,8.537736462515939e-07,1,0.9493972063064575,95,72844.0,73531.0,0.94921875,1.0,691.0
6bba_05db0fb1,0.9084026158592896,83.94925398408826,1,0.9002753496170044,16,13563.0,14375.0,0.900390625,1.0,826.0
6bba_05db0fb1,0.0,,1,0.9501415491104126,84,65146.0,65823.0,0.9501953125,1.0,679.0
6bba_05db0fb1,6.512682938889317,166.96134341697703,1,0.9158596992492676,93,71236.0,71980.0,0.916015625,1.0,710.0
6bba_05db0fb1,2.1877232028983924,137.96888622580272,1,0.8968848586082458,32,26542.0,27366.0,0.89697265625,1.0,822.0
6bba_05db0fb1,0.9084026158592896,63.43494882292201,1,0.9643170833587646,58,46689.0,47447.0,0.96435546875,1.0,730.0
6bba_05db0fb1,1.625,26.565051177077994,1,0.8396567702293396,18,15075.0,15899.0,0.83984375,1.0,823.0
6bba_05db0fb1,0.0,,1,0.8690422773361206,81,63252.0,63931.0,0.869140625,1.0,711.0
6bba_05db0fb1,0.8125,,1,0.8930553197860718,35,28923.0,29741.0,0.89306640625,1.0,809.0
6bba_05db0fb1,0.0,,1,0.9618540406227112,64,51106.0,51833.0,0.9619140625,1.0,733.0
6bba_05db0fb1,0.8125,0.0,1,0.968008279800415,12,10147.0,10928.0,0.9677734375,1.0,792.0
6bba_05db0fb1,0.0,,1,0.7062167525291443,79,61724.0,62404.0,0.7060546875,1.0,694.0
6bba_05db0fb1,0.40625,0.0,1,0.8695122599601746,68,54006.0,54737.0,0.86962890625,1.0,709.0
6bba_05db0fb1,2.1877232028983924,118.78059908926116,1,0.8443345427513123,30,24674.0,25502.0,0.84423828125,1.0,815.0
6bba_05db0fb1,2.0714766773970688,,1,0.9546180963516235,89,68742.0,69422.0,0.95458984375,1.0,676.0
6bba_05db0fb1,4.33756303988772,58.00718299981828,1,0.9311907887458801,10,8501.0,9303.0,0.93115234375,1.0,792.0
6bba_05db0fb1,2.6012692214570947,33.8713622547449,1,0.9209172129631042,56,45000.0,45748.0,0.9208984375,1.0,744.0
6bba_05db0fb1,1.8168052317185792,12.528807709151522,1,0.8903260231018066,51,41610.0,42379.0,0.89013671875,1.0,756.0
6bba_05db0fb1,0.9084026158592896,57.54369153814105,1,,56,45261.0,46048.0,0.00565338134765625,8.0,744.0
6bba_05db0fb1,1.284675299443404,87.75209799586001,1,0.8786842823028564,73,57673.0,58363.0,0.87890625,1.0,709.0
6bba_05db0fb1,0.0,,1,0.8818348050117493,84,65289.0,65968.0,0.8818359375,1.0,679.0
6bba_05db0fb1,3.374565944310468,,1,0.839484453201294,40,32693.0,33488.0,0.83935546875,1.0,825.0
6bba_05db0fb1,2.0714766773970688,129.93668819704354,1,0.8442622423171997,70,55430.0,56118.0,0.84423828125,1.0,711.0
6bba_05db0fb1,0.5745242597140698,135.0,1,0.8393021821975708,59,47476.0,48212.0,0.83935546875,1.0,743.0
6bba_05db0fb1,6.09375,,1,0.8197829127311707,65,51566.0,52267.0,0.81982421875,1.0,728.0
6bba_05db0fb1,0.9084026158592896,71.56505117707799,1,0.6571049690246582,47,38160.0,38884.0,0.6572265625,1.0,763.0
6bba_05db0fb1,2.03125,55.42813390970865,1,0.7685596942901611,94,72100.0,72787.0,0.7685546875,1.0,727.0
6bba_05db0fb1,1.86167137607581,62.42495228952325,1,0.7889962196350098,59,47609.0,48343.0,0.7890625,1.0,743.0
6bba_05db0fb1,1.7235727791422095,117.9235423005309,1,0.8126686811447144,11,9382.0,10206.0,0.8125,1.0,822.0
6bba_05db0fb1,0.8125,64.12330993917249,1,0.9630218744277954,36,29675.0,30501.0,0.962890625,1.0,826.0
6bba_05db0fb1,1.4647552056572457,33.69006752597979,1,0.9566206932067871,71,56156.0,56855.0,0.95654296875,1.0,707.0
6bba_05db0fb1,4.942244555867304,37.88493222539309,1,0.9322832226753235,92,70555.0,71236.0,0.93212890625,1.0,676.0
6bba_05db0fb1,2.4375,21.039469781317234,1,0.9760353565216064,29,23837.0,24636.0,0.97607421875,1.0,811.0
6bba_05db0fb1,1.625,100.02498786207575,1,0.873777449131012,41,33676.0,34455.0,0.87353515625,1.0,796.0
6bba_05db0fb1,2.1877232028983924,49.76364169072618,1,0.9293158650398254,41,33843.0,34632.0,0.92919921875,1.0,796.0
6bba_05db0fb1,1.6750116604071745,,1,0.9212839007377625,45,37127.0,37890.0,0.92138671875,1.0,786.0
6bba_05db0fb1,1.7235727791422095,117.57504771047675,1,0.8527191281318665,72,56825.0,57537.0,0.8525390625,1.0,702.0
6bba_05db0fb1,1.7235727791422095,157.59312879506257,1,0.956034243106842,90,69422.0,70101.0,0.9560546875,1.0,680.0
6bba_05db0fb1,0.9084026158592896,26.565051177077994,1,0.9458550810813904,17,14180.0,14981.0,0.94580078125,1.0,813.0
6bba_05db0fb1,0.9084026158592896,74.43519333861158,1,0.8468942642211914,56,45200.0,45948.0,0.8466796875,1.0,744.0
6bba_05db0fb1,2.0714766773970688,,1,0.7283139824867249,85,65456.0,66114.0,0.728515625,1.0,677.0
6bba_05db0fb1,0.40625,45.0,1,0.8975955843925476,53,43191.0,43930.0,0.8974609375,1.0,738.0
6bba_05db0fb1,4.89189779763437,146.16191240851967,1,0.9279612302780151,66,52726.0,53458.0,0.927734375,1.0,733.0
6bba_05db0fb1,0.0,,1,0.8280130624771118,74,58150.0,58834.0,0.828125,1.0,688.0
6bba_05db0fb1,2.632800908728193,91.76846692833183,1,0.8451309204101562,7,6201.0,7004.0,0.84521484375,1.0,807.0
6bba_05db0fb1,0.0,,1,0.9098623394966125,64,51249.0,51975.0,0.90966796875,1.0,733.0
6bba_05db0fb1,1.4647552056572457,101.30993247402021,1,0.9417946338653564,54,43831.0,44568.0,0.94189453125,1.0,740.0
6bba_05db0fb1,1.7235727791422095,29.027649336121616,1,0.9615495204925537,9,7778.0,8561.0,0.96142578125,1.0,791.0
6bba_05db0fb1,0.0,,1,0.9026696085929871,88,68025.0,68714.0,0.90283203125,1.0,713.0
6bba_05db0fb1,2.0714766773970688,,1,0.9710435271263123,89,68681.0,69348.0,0.97119140625,1.0,676.0
6bba_05db0fb1,2.2980970388562794,82.45490741028135,1,0.9487994313240051,6,5458.0,6264.0,0.94873046875,1.0,796.0
6bba_05db0fb1,0.0,,1,0.7895539402961731,45,37158.0,37922.0,0.78955078125,1.0,786.0
6bba_05db0fb1,1.284675299443404,114.2710723038448,1,0.8382589221000671,63,50452.0,51172.0,0.83837890625,1.0,723.0
6bba_05db0fb1,4.908737426772795,,1,0.849065899848938,92,70752.0,71436.0,0.84912109375,1.0,676.0
6bba_05db0fb1,0.40625,104.03624346792648,1,0.915825605392456,69,54709.0,55423.0,0.916015625,1.0,710.0
6bba_05db0fb1,0.0,,1,0.9530801177024841,81,63195.0,63878.0,0.953125,1.0,711.0
6bba_05db0fb1,2.368824207280903,50.502626758255374,1,0.883051335811615,44,35873.0,36656.0,0.8828125,1.0,788.0
6bba_05db0fb1,1.625,,1,0.9547344446182251,75,59033.0,59734.0,0.95458984375,1.0,682.0
6bba_05db0fb1,2.2980970388562794,30.963756532073518,1,0.9511740207672119,7,5958.0,6744.0,0.951171875,1.0,807.0
6bba_05db0fb1,2.03125,29.688471490501506,1,0.9097904562950134,52,42085.0,42812.0,0.90966796875,1.0,747.0
6bba_05db0fb1,5.701990469344894,33.539466625338896,1,0.79765784740448,19,15797.0,16615.0,0.7978515625,1.0,819.0
6bba_05db0fb1,0.9084026158592896,63.61003343428846,1,0.9186580181121826,23,18794.0,19589.0,0.91845703125,1.0,827.0
6bba_05db0fb1,0.8125,56.145485187379485,1,0.9418898820877075,70,55544.0,56245.0,0.94189453125,1.0,711.0
6bba_05db0fb1,0.0,,1,0.8417332768440247,79,61592.0,62277.0,0.841796875,1.0,694.0
6bba_05db0fb1,0.9084026158592896,153.434948822922,1,0.9582581520080566,91,69605.0,70286.0,0.95849609375,1.0,684.0
6bba_05db0fb1,1.4647552056572457,11.309932474020195,1,0.9636203646659851,29,23986.0,24781.0,0.96337890625,1.0,811.0
6bba_05db0fb1,0.0,,1,0.9061971306800842,88,68030.0,68719.0,0.90625,1.0,713.0
6bba_05db0fb1,1.8168052317185792,71.56505117707799,1,0.6121357679367065,96,73585.0,74254.0,0.6123046875,1.0,679.0
6bba_05db0fb1,1.284675299443404,19.422939034568028,1,0.9139199256896973,66,52181.0,52910.0,0.9140625,1.0,733.0
6bba_05db0fb1,1.7235727791422095,103.63302222536642,1,0.9332398176193237,69,54809.0,55522.0,0.93310546875,1.0,710.0
6bba_05db0fb1,0.9084026158592896,36.86989764584403,1,0.8592395782470703,37,30626.0,31435.0,0.859375,1.0,819.0
6bba_05db0fb1,3.494694639736067,74.93363908449489,1,0.8807527422904968,18,14981.0,15805.0,0.880859375,1.0,823.0
6bba_05db0fb1,0.8125,49.672915655670266,1,0.9361289739608765,52,42074.0,42799.0,0.93603515625,1.0,747.0
6bba_05db0fb1,0.0,,1,0.928243100643158,34,28199.0,29010.0,0.92822265625,1.0,815.0
6bba_05db0fb1,5.296851954227152,130.66949140845145,1,0.8767711520195007,87,67258.0,67953.0,0.876953125,1.0,694.0
6bba_05db0fb1,1.284675299443404,,1,0.9606577754020691,51,41596.0,42349.0,0.96044921875,1.0,756.0
6bba_05db0fb1,0.0,,1,0.9209644198417664,26,21419.0,22227.0,0.9208984375,1.0,838.0
6bba_05db0fb1,1.7235727791422095,81.42689500055411,1,0.8852431774139404,15,12733.0,13563.0,0.88525390625,1.0,805.0
6bba_05db0fb1,1.1490485194281397,90.0,1,0.9039069414138794,44,36011.0,36784.0,0.90380859375,1.0,788.0
6bba_05db0fb1,1.6750116604071745,,1,0.8194169402122498,85,65968.0,66657.0,0.8193359375,1.0,677.0
6bba_05db0fb1,3.5648292823780494,70.00843927285855,1,0.8679252862930298,19,15899.0,16703.0,0.8681640625,1.0,819.0
6bba_05db0fb1,0.40625,161.565051177078,1,0.9387561082839966,67,53380.0,54091.0,0.93896484375,1.0,715.0
6bba_05db0fb1,2.0714766773970688,52.1250163489018,1,0.954050600528717,54,43928.0,44652.0,0.9541015625,1.0,740.0
6bba_05db0fb1,2.1877232028983924,,1,0.9430794715881348,4,3755.0,4550.0,0.94287109375,1.0,792.0
6bba_05db0fb1,2.0714766773970688,33.11134196037202,1,0.948961079120636,48,38898.0,39669.0,0.94873046875,1.0,773.0
6bba_05db0fb1,1.6750116604071745,104.03624346792648,1,0.8989497423171997,77,60279.0,60966.0,0.89892578125,1.0,683.0
6bba_05db0fb1,1.7235727791422095,47.1641627162977,1,0.966124951839447,31,25618.0,26430.0,0.96630859375,1.0,835.0
6bba_05db0fb1,2.632800908728193,39.244780007381365,1,0.8423423767089844,32,26335.0,27147.0,0.84228515625,1.0,822.0
6bba_05db0fb1,0.8125,0.0,1,0.8128250241279602,24,19787.0,20613.0,0.81298828125,1.0,814.0
6bba_05db0fb1,1.4647552056572457,78.69006752597979,1,0.933438241481781,55,44655.0,45395.0,0.93359375,1.0,739.0
6bba_05db0fb1,2.9295104113144914,78.35765456291017,1,0.7120071053504944,30,24803.0,25621.0,0.7119140625,1.0,815.0
6bba_05db0fb1,0.5745242597140698,45.0,1,0.8568412065505981,77,60400.0,61087.0,0.85693359375,1.0,683.0
6bba_05db0fb1,3.2752922102462856,155.3788874909597,1,0.9089471697807312,93,71459.0,72210.0,0.9091796875,1.0,710.0
6bba_05db0fb1,0.8125,78.69006752597979,1,0.802497923374176,52,42269.0,42996.0,0.802734375,1.0,747.0
6bba_05db0fb1,1.625,,1,0.9459934234619141,89,68580.0,69241.0,0.94580078125,1.0,676.0
6bba_05db0fb1,1.6750116604071745,137.81313547305282,1,0.9660616517066956,6,5176.0,5958.0,0.9658203125,1.0,796.0
6bba_05db0fb1,2.1877232028983924,68.61097682737565,1,0.9203792214393616,43,35214.0,36009.0,0.92041015625,1.0,782.0
6bba_05db0fb1,2.0714766773970688,78.69006752597979,1,0.7601473331451416,70,55131.0,55837.0,0.76025390625,1.0,711.0
6bba_05db0fb1,1.625,90.0,1,0.9519143104553223,58,46804.0,47545.0,0.9521484375,1.0,730.0
6bba_05db0fb1,2.632800908728193,,1,0.9298130869865417,0,734.0,1530.0,0.9296875,1.0,791.0
6bba_05db0fb1,1.86167137607581,98.87639508097335,1,0.9427794218063354,63,50467.0,51198.0,0.94287109375,1.0,723.0
6bba_05db0fb1,1.7235727791422095,86.25178481215947,1,0.8908664584159851,52,42249.0,42998.0,0.890625,1.0,747.0
6bba_05db0fb1,1.1490485194281397,26.56505117707798,1,0.9718188047409058,28,23167.0,23986.0,0.9716796875,1.0,845.0
6bba_05db0fb1,0.40625,93.57633437499736,1,0.8546429872512817,94,72039.0,72717.0,0.8544921875,1.0,727.0
6bba_05db0fb1,2.0714766773970688,78.69006752597979,1,0.9480196833610535,15,12492.0,13310.0,0.9482421875,1.0,805.0
6bba_05db0fb1,0.0,,1,0.966049075126648,49,40241.0,41007.0,0.9658203125,1.0,777.0
6bba_05db0fb1,0.40625,64.12330993917249,1,0.9157224297523499,16,13356.0,14180.0,0.91552734375,1.0,826.0
6bba_05db0fb1,1.86167137607581,61.041105120532784,1,0.9479559063911438,45,36871.0,37640.0,0.94775390625,1.0,786.0
6bba_05db0fb1,1.9902104160113323,114.09484255211069,1,0.8923112154006958,43,35236.0,36011.0,0.89208984375,1.0,782.0
6bba_05db0fb1,1.9902104160113323,12.156145050965607,1,0.9287152886390686,20,16320.0,17150.0,0.9287109375,1.0,836.0
6bba_05db0fb1,2.368824207280903,71.01045073358982,1,0.9366605281829834,60,47954.0,48672.0,0.9365234375,1.0,732.0
6bba_05db0fb1,1.86167137607581,153.989936222426,1,0.864935040473938,71,56118.0,56825.0,0.86474609375,1.0,707.0
6bba_05db0fb1,2.6012692214570947,56.48483828617204,1,0.969048261642456,3,3036.0,3807.0,0.96923828125,1.0,781.0
6bba_05db0fb1,1.7235727791422095,19.471220634490695,1,0.8065690994262695,58,46814.0,47558.0,0.806640625,1.0,730.0
6bba_05db0fb1,1.7235727791422095,50.68545354738157,1,0.9358198642730713,31,25721.0,26549.0,0.93603515625,1.0,835.0
6bba_05db0fb1,1.8168052317185792,,1,0.9151001572608948,75,58923.0,59601.0,0.9150390625,1.0,682.0
6bba_05db0fb1,1.9902104160113323,,1,0.6937557458877563,35,28770.0,29589.0,0.69384765625,1.0,809.0
6bba_05db0fb1,0.0,,1,0.9543856382369995,61,49013.0,49742.0,0.95458984375,1.0,723.0
6bba_05db0fb1,1.7235727791422095,108.43494882292202,1,0.9598076939582825,97,74210.0,74879.0,0.9599609375,1.0,671.0
6bba_05db0fb1,2.1877232028983924,1.2074182697257333e-06,1,0.8896009922027588,18,14992.0,15797.0,0.8896484375,1.0,823.0
6bba_05db0fb1,3.6787502123683256,62.24733487708578,1,0.9686203598976135,22,17980.0,18794.0,0.96875,1.0,826.0
6bba_05db0fb1,0.5745242597140698,,1,0.9062153697013855,85,65775.0,66469.0,0.90625,1.0,677.0
6bba_05db0fb1,0.5745242597140698,90.0,1,0.9195659756660461,61,49092.0,49814.0,0.91943359375,1.0,723.0
6bba_05db0fb1,0.9084026158592896,102.52880770915151,1,0.9135558605194092,56,45412.0,46160.0,0.91357421875,1.0,744.0
6bba_05db0fb1,1.86167137607581,77.39561735162081,1,0.9478715062141418,91,70030.0,70704.0,0.94775390625,1.0,684.0
6bba_05db0fb1,1.6750116604071745,103.30234084469825,1,0.986565887928009,20,16574.0,17400.0,0.986328125,1.0,836.0
6bba_05db0fb1,0.5745242597140698,90.0,1,0.8985862135887146,60,48371.0,49092.0,0.8984375,1.0,732.0
6bba_05db0fb1,2.2980970388562794,,1,0.9088478088378906,65,51833.0,52573.0,0.90869140625,1.0,728.0
6bba_05db0fb1,2.569350598886808,,1,,75,58622.0,59300.0,0.08856201171875,2.0,682.0
6bba_05db0fb1,1.21875,77.39561735162081,1,0.9360225796699524,8,7040.0,7822.0,0.93603515625,1.0,797.0
6bba_05db0fb1,1.6750116604071745,22.83365417791755,1,0.8971951007843018,13,11033.0,11826.0,0.89697265625,1.0,799.0
6bba_05db0fb1,1.6750116604071745,,1,0.9247740507125854,82,63717.0,64387.0,0.9248046875,1.0,673.0
6bba_05db0fb1,2.0714766773970688,29.346508916717564,1,0.9310422539710999,12,10017.0,10807.0,0.93115234375,1.0,792.0
6bba_05db0fb1,0.40625,,1,0.9050326943397522,82,63788.0,64474.0,0.9052734375,1.0,673.0
6bba_05db0fb1,0.0,,1,0.9591504335403442,26,21371.0,22196.0,0.958984375,1.0,838.0
6bba_05db0fb1,3.471001521535247,145.40771131249005,1,0.9339243173599243,15,12636.0,13446.0,0.93408203125,1.0,805.0
6bba_05db0fb1,1.8168052317185792,,1,0.8895785212516785,85,65930.0,66611.0,0.8896484375,1.0,677.0
6bba_05db0fb1,0.9084026158592896,67.02309667979011,1,0.960502564907074,52,42456.0,43189.0,0.96044921875,1.0,747.0
6bba_05db0fb1,2.333728575156074,21.164958170091136,1,0.596977710723877,4,3720.0,4487.0,0.59716796875,1.0,792.0
6bba_05db0fb1,0.40625,,1,0.9783827662467957,61,48913.0,49638.0,0.978515625,1.0,723.0
6bba_05db0fb1,0.8125,,1,0.9274959564208984,89,68714.0,69379.0,0.927734375,1.0,676.0
6bba_05db0fb1,3.447145558284419,,1,0.86307692527771,46,37414.0,38160.0,0.86328125,1.0,765.0
6bba_05db0fb1,0.8125,48.18968510422141,1,0.8647978901863098,1,1367.0,2157.0,0.86474609375,1.0,793.0
6bba_05db0fb1,0.0,,1,0.9501615762710571,59,47529.0,48264.0,0.9501953125,1.0,743.0
6bba_05db0fb1,1.284675299443404,64.89590974977862,1,0.8045945763587952,22,18302.0,19134.0,0.8046875,1.0,826.0
6bba_05db0fb1,0.5745242597140698,80.53767779197439,1,0.7665107250213623,47,38431.0,39207.0,0.7666015625,1.0,763.0
6bba_05db0fb1,0.9084026158592896,8.537736462515939e-07,1,0.9393476843833923,33,27237.0,28044.0,0.939453125,1.0,825.0
6bba_05db0fb1,3.374565944310468,106.67956723982358,1,0.9142873883247375,2,2049.0,2825.0,0.9140625,1.0,791.0
6bba_05db0fb1,0.9084026158592896,26.565051177077994,1,0.9078266620635986,55,44355.0,45085.0,0.90771484375,1.0,739.0
6bba_05db0fb1,1.284675299443404,108.43494882292201,1,0.7590084075927734,12,10237.0,11044.0,0.7587890625,1.0,792.0
6bba_05db0fb1,1.7235727791422095,54.735610317245346,1,0.9737107753753662,36,29964.0,30782.0,0.9736328125,1.0,826.0
6bba_05db0fb1,0.40625,,1,0.8814660310745239,58,46732.0,47476.0,0.88134765625,1.0,730.0
6bba_05db0fb1,2.7252078475778685,15.25511870305774,1,0.8995824456214905,46,37419.0,38162.0,0.8994140625,1.0,765.0
6bba_05db0fb1,0.0,,1,0.9574733376502991,49,39669.0,40441.0,0.95751953125,1.0,777.0
6bba_05db0fb1,0.9084026158592896,108.43494882292201,1,0.9051122069358826,61,49078.0,49804.0,0.9052734375,1.0,723.0
6bba_05db0fb1,2.333728575156074,11.844282600216772,1,0.6141120195388794,86,66209.0,66917.0,0.6142578125,1.0,693.0
6bba_05db0fb1,1.6750116604071745,13.633022225366389,1,0.9001502990722656,67,53420.0,54114.0,0.900390625,1.0,715.0
6bba_05db0fb1,2.9575446425202108,119.05460409907714,1,0.725167453289032,8,7052.0,7832.0,0.72509765625,1.0,797.0
6bba_05db0fb1,0.0,,1,0.8983020782470703,49,39682.0,40454.0,0.8984375,1.0,777.0
6bba_05db0fb1,2.1877232028983924,41.92073728827869,1,0.9592195153236389,10,8336.0,9128.0,0.958984375,1.0,792.0
6bba_05db0fb1,0.40625,38.67344937613534,1,0.9299755096435547,20,16549.0,17378.0,0.93017578125,1.0,836.0
6bba_05db0fb1,3.6336104634371584,79.85347692819988,1,0.9394431114196777,51,41210.0,41940.0,0.939453125,1.0,756.0
6bba_05db0fb1,0.0,,1,0.9664344191551208,64,51258.0,51985.0,0.96630859375,1.0,733.0
6bba_05db0fb1,0.5745242597140698,68.32912088638881,1,0.9219602942466736,9,7746.0,8551.0,0.921875,1.0,791.0
6bba_05db0fb1,0.0,,1,0.9489787817001343,20,16746.0,17572.0,0.94921875,1.0,836.0
6bba_05db0fb1,0.8125,141.05755873101862,1,0.9568336009979248,31,25840.0,26662.0,0.95703125,1.0,835.0
6bba_05db0fb1,1.21875,45.86825078796896,1,0.7816027402877808,5,4487.0,5261.0,0.78173828125,1.0,793.0
6bba_05db0fb1,1.6750116604071745,137.81313547305282,1,0.9064668416976929,56,45340.0,46075.0,0.90625,1.0,744.0
6bba_05db0fb1,0.40625,,1,0.9307316541671753,35,28860.0,29702.0,0.9306640625,1.0,809.0
6bba_05db0fb1,0.0,,1,0.8856199383735657,57,45833.0,46575.0,0.8857421875,1.0,742.0
6bba_05db0fb1,1.4647552056572457,55.51861062801842,1,0.8126181960105896,47,38315.0,39083.0,0.8125,1.0,763.0
6bba_05db0fb1,1.86167137607581,,1,0.9332026243209839,28,23172.0,23993.0,0.93310546875,1.0,845.0
6bba_05db0fb1,1.6750116604071745,146.0151074965648,1,0.9404506087303162,6,5473.0,6268.0,0.9404296875,1.0,796.0
6bba_05db0fb1,1.284675299443404,49.41780493492815,1,,28,,24079.0,,,
6bba_05db0fb1,0.0,,1,0.8917585611343384,26,21608.0,22427.0,0.8916015625,1.0,838.0
6bba_05db0fb1,4.685103554085011,23.116421919208353,1,0.9087052345275879,30,24902.0,25721.0,0.90869140625,1.0,815.0
6bba_05db0fb1,1.6750116604071745,90.0,1,0.8752551078796387,67,53398.0,54106.0,0.87548828125,1.0,715.0
6bba_05db0fb1,1.1490485194281397,85.37796307416288,1,0.9587330222129822,2,2250.0,3036.0,0.95849609375,1.0,791.0
6bba_05db0fb1,2.0714766773970688,126.03989343030386,1,0.8641269207000732,72,56959.0,57654.0,0.8642578125,1.0,702.0
6bba_05db0fb1,1.6750116604071745,80.12503860217872,1,0.9595253467559814,83,64173.0,64850.0,0.95947265625,1.0,695.0
6bba_05db0fb1,1.6750116604071745,124.46595604571381,1,0.886986255645752,20,16743.0,17568.0,0.88720703125,1.0,836.0
6bba_05db0fb1,1.6750116604071745,14.036243467926484,1,0.9442447423934937,29,24207.0,25017.0,0.9443359375,1.0,811.0
6bba_05db0fb1,2.0714766773970688,78.69006752597979,1,0.841192901134491,33,27481.0,28323.0,0.84130859375,1.0,825.0
6bba_05db0fb1,3.0671202393287422,32.335979731787916,1,0.909100353717804,1,1242.0,2049.0,0.9091796875,1.0,793.0
6bba_05db0fb1,1.86167137607581,,1,0.8748958110809326,65,51975.0,52691.0,0.875,1.0,728.0
6bba_05db0fb1,2.8726212985703494,,1,0.7740330100059509,50,40893.0,41623.0,0.77392578125,1.0,761.0
6bba_05db0fb1,1.284675299443404,74.74488129694222,1,0.9835926294326782,21,17429.0,18255.0,0.9833984375,1.0,825.0
6bba_05db0fb1,0.9084026158592896,67.02309667979011,1,0.9602161049842834,46,37640.0,38391.0,0.96044921875,1.0,765.0
6bba_05db0fb1,0.9084026158592896,161.56505117707798,1,0.9440526366233826,78,60985.0,61661.0,0.94384765625,1.0,681.0
6bba_05db0fb1,1.9902104160113323,65.90515744788931,1,0.8042519688606262,53,42996.0,43727.0,0.80419921875,1.0,738.0
6bba_05db0fb1,1.625,,1,0.9269548058509827,86,66628.0,67321.0,0.9267578125,1.0,693.0
6bba_05db0fb1,0.0,,1,0.9645782113075256,98,74912.0,75561.0,0.96435546875,1.0,662.0
6bba_05db0fb1,2.333728575156074,44.131749212031046,1,0.8434982895851135,22,18484.0,19293.0,0.84326171875,1.0,826.0
6bba_05db0fb1,1.86167137607581,121.5881355052012,1,0.8795204758644104,47,38642.0,39412.0,0.87939453125,1.0,763.0
6bba_05db0fb1,0.8125,97.07055511696582,1,0.9592198729515076,2,2307.0,3094.0,0.958984375,1.0,791.0
6bba_05db0fb1,0.9084026158592896,90.0,1,0.9126754403114319,57,45948.0,46683.0,0.91259765625,1.0,742.0
6bba_05db0fb1,1.86167137607581,67.02309667979011,1,0.9664230346679688,42,34432.0,35214.0,0.96630859375,1.0,791.0
6bba_05db0fb1,0.0,,1,0.9176878929138184,79,61775.0,62457.0,0.91748046875,1.0,694.0
6bba_05db0fb1,2.8726212985703494,,1,0.7031576037406921,50,40983.0,41714.0,0.703125,1.0,761.0
6bba_05db0fb1,0.0,,1,0.9465970993041992,74,58240.0,58923.0,0.94677734375,1.0,688.0
6bba_05db0fb1,0.40625,97.07055511696582,1,0.95169997215271,29,23982.0,24794.0,0.95166015625,1.0,811.0
6bba_05db0fb1,2.03125,157.16634582208246,1,0.9210576415061951,55,44566.0,45322.0,0.9208984375,1.0,739.0
6bba_05db0fb1,0.40625,76.3669777746336,1,0.9020138382911682,53,42998.0,43709.0,0.90185546875,1.0,738.0
6bba_05db0fb1,0.0,,1,0.7679444551467896,49,39957.0,40727.0,0.76806640625,1.0,777.0
6bba_05db0fb1,0.0,,1,0.9601813554763794,26,21767.0,22581.0,0.9599609375,1.0,838.0
6bba_05db0fb1,0.9084026158592896,,1,0.8805789947509766,58,46614.0,47357.0,0.88037109375,1.0,730.0
6bba_05db0fb1,0.9084026158592896,113.57817847820183,1,0.9315733313560486,72,56830.0,57545.0,0.931640625,1.0,702.0
